Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-1.25,-0.1271,0.00731,0.0017,-0.0031,0.404,0.3044
-1.0,-0.1012,0.0073,0.00169,-0.0026,0.3929,0.3133
-0.75,-0.0754,0.00727,0.00167,-0.0021,0.3833,0.324
-0.5,-0.0495,0.00727,0.00166,-0.0016,0.3727,0.3334
-0.25,-0.0237,0.00725,0.00165,-0.001,0.3628,0.3437
0.0,0.0023,0.00726,0.00165,-0.0005,0.3524,0.3527
0.0,0.0023,0.00726,0.00165,-0.0005,0.3524,0.3527
0.25,0.0281,0.00725,0.00165,0.0001,0.3429,0.3634
0.5,0.054,0.00727,0.00166,0.0006,0.3329,0.3727
0.75,0.0797,0.00727,0.00167,0.0012,0.3235,0.3836
1.0,0.1055,0.0073,0.00169,0.0017,0.3133,0.393
1.25,0.1311,0.00731,0.00171,0.0023,0.3038,0.4042
1.5,0.157,0.00734,0.00173,0.0028,0.2945,0.4139
1.75,0.1823,0.00736,0.00176,0.0034,0.285,0.4258
2.0,0.2084,0.00741,0.00179,0.0039,0.2762,0.4346
2.25,0.2334,0.00744,0.00183,0.0046,0.266,0.4471
2.5,0.2595,0.00749,0.00187,0.0051,0.2577,0.456
2.75,0.2845,0.00753,0.00191,0.0058,0.2484,0.469
3.0,0.3105,0.00758,0.00196,0.0063,0.2403,0.4787
3.25,0.3353,0.00764,0.00202,0.007,0.231,0.4921
3.5,0.3611,0.0077,0.00208,0.0075,0.2231,0.502
3.75,0.3858,0.00777,0.00215,0.0082,0.2133,0.5145
4.0,0.4116,0.00783,0.00221,0.0088,0.2066,0.5256
4.5,0.4616,0.00798,0.00237,0.0101,0.1905,0.5501
4.75,0.4864,0.00809,0.00246,0.0107,0.1818,0.5613
5.0,0.5115,0.00815,0.00254,0.0114,0.1756,0.5757
5.25,0.5363,0.00827,0.00265,0.012,0.1677,0.5867
5.5,0.5611,0.00834,0.00274,0.0127,0.1618,0.6007
5.75,0.5856,0.00845,0.00285,0.0134,0.1545,0.6132
6.0,0.6105,0.00855,0.00296,0.0141,0.149,0.6261
6.25,0.6346,0.00866,0.00308,0.0148,0.1423,0.6406
6.5,0.6589,0.0088,0.00321,0.0156,0.1358,0.653
6.75,0.6831,0.0089,0.00334,0.0163,0.1307,0.668
7.0,0.707,0.00903,0.00348,0.0171,0.1248,0.6814
7.25,0.7311,0.00916,0.00362,0.0178,0.12,0.6948
7.5,0.7539,0.00928,0.00376,0.0188,0.1151,0.7107
7.75,0.7762,0.00941,0.0039,0.0199,0.1107,0.7243
8.0,0.7984,0.00954,0.00405,0.021,0.1062,0.7392
8.25,0.8208,0.00969,0.00423,0.022,0.102,0.7554
8.5,0.8438,0.00985,0.00441,0.0229,0.0981,0.7708
8.75,0.8665,0.01004,0.00462,0.0238,0.0939,0.785
9.0,0.8896,0.0102,0.00481,0.0247,0.0908,0.8012
9.25,0.9115,0.01042,0.00505,0.0257,0.0866,0.8165
9.5,0.9342,0.0106,0.00526,0.0266,0.084,0.8313
9.75,0.9556,0.01082,0.0055,0.0276,0.0806,0.847
10.0,0.9775,0.01102,0.00574,0.0287,0.0781,0.8625
10.25,0.9985,0.01125,0.006,0.0298,0.0751,0.8772
10.5,1.0189,0.01151,0.00628,0.0309,0.0722,0.8921
10.75,1.0401,0.01173,0.00654,0.032,0.0703,0.9076
11.0,1.0598,0.012,0.00686,0.0333,0.0679,0.9229
11.25,1.0796,0.01229,0.00718,0.0345,0.0657,0.9374
11.5,1.1,0.01258,0.0075,0.0355,0.0637,0.9516
11.75,1.1208,0.01295,0.00789,0.0364,0.0614,0.9653
12.0,1.1463,0.01332,0.00826,0.0363,0.0596,0.9759
12.25,1.1751,0.01373,0.00866,0.0354,0.0578,0.9813
12.5,1.2024,0.01423,0.00915,0.0346,0.0553,0.9858
12.75,1.2287,0.01467,0.00958,0.0342,0.0538,0.9895
13.0,1.2531,0.01513,0.01005,0.034,0.0523,0.9929
13.25,1.277,0.01569,0.01059,0.0338,0.0506,0.996
13.5,1.3014,0.01621,0.01112,0.0335,0.0492,0.9981
13.75,1.3254,0.01678,0.01169,0.0331,0.0478,0.9994
14.0,1.341,0.01739,0.01229,0.0343,0.0465,0.9998
14.25,1.3504,0.01802,0.01293,0.0366,0.0452,0.9998
14.5,1.3627,0.01861,0.01353,0.0384,0.0445,0.9998
14.75,1.3741,0.01928,0.01422,0.0401,0.0437,0.9998
15.0,1.3861,0.01999,0.01494,0.0416,0.0428,0.9998
15.25,1.3967,0.02083,0.0158,0.0432,0.0419,0.9998
15.5,1.4071,0.02175,0.01672,0.0446,0.0408,0.9998
15.75,1.4192,0.02262,0.01762,0.0457,0.0401,0.9998
16.0,1.4304,0.0236,0.01862,0.0467,0.0394,0.9998
16.25,1.4413,0.02465,0.01969,0.0477,0.0385,0.9998
16.5,1.4508,0.02584,0.02089,0.0487,0.0377,0.9998
16.75,1.4593,0.02716,0.02224,0.0495,0.0369,0.9998
17.0,1.4689,0.02845,0.02355,0.0502,0.0363,0.9998
17.25,1.4784,0.02979,0.02492,0.0508,0.0358,0.9998
17.5,1.4865,0.03128,0.02645,0.0513,0.0353,0.9998
17.75,1.4937,0.03288,0.02808,0.0518,0.0346,0.9998
18.0,1.4996,0.03465,0.02988,0.0521,0.0339,0.9998
18.25,1.5037,0.03663,0.0319,0.0524,0.0332,0.9998
18.5,1.5068,0.03876,0.03406,0.0526,0.0325,0.9998
18.75,1.5118,0.04073,0.03608,0.0527,0.0322,0.9998
19.0,1.5162,0.04281,0.0382,0.0527,0.0318,0.9998
19.25,1.5181,0.0452,0.04063,0.0526,0.0315,0.9998
19.5,1.5188,0.04774,0.04323,0.0523,0.0311,0.9998
19.75,1.5183,0.05042,0.04595,0.0521,0.0306,0.9998
20.0,1.5174,0.05318,0.04876,0.0517,0.0302,0.9998
20.25,1.5135,0.05633,0.05197,0.0511,0.0298,0.9998
20.5,1.5079,0.05972,0.05541,0.0505,0.0293,0.9998
20.75,1.5013,0.06324,0.059,0.0497,0.0289,0.9998
21.0,1.4968,0.06658,0.0624,0.0489,0.0287,0.9998
21.25,1.4926,0.0699,0.06578,0.048,0.0284,0.9998
21.5,1.4842,0.07378,0.06973,0.047,0.0282,0.9998
21.75,1.4741,0.07789,0.07391,0.0457,0.0278,0.9998
22.0,1.4634,0.08214,0.07823,0.0444,0.0275,0.9998
22.25,1.4541,0.08621,0.08237,0.043,0.0272,0.9998
22.5,1.4415,0.09077,0.087,0.0414,0.0269,0.9998
22.75,1.4261,0.09574,0.09205,0.0396,0.0265,0.9998
23.0,1.4105,0.10083,0.09721,0.0376,0.0263,0.9998
23.25,1.3963,0.10576,0.10222,0.0355,0.0259,0.9998
23.5,1.3839,0.11044,0.10696,0.0335,0.0256,0.9998
23.75,1.3695,0.11554,0.11214,0.0312,0.0254,0.9998
24.0,1.3561,0.12056,0.11724,0.0288,0.0253,0.9998
24.25,1.3485,0.12474,0.12148,0.0267,0.0251,0.9998
24.5,1.3338,0.12999,0.1268,0.024,0.0248,0.9998
24.75,1.3207,0.13507,0.13196,0.0213,0.0246,0.9998
25.0,1.3133,0.13937,0.1363,0.0189,0.0243,0.9998
25.25,1.2994,0.14472,0.14173,0.0157,0.0241,0.9998
25.5,1.2889,0.14958,0.14665,0.0128,0.0238,0.9998
25.75,1.2789,0.15431,0.15144,0.0098,0.0234,0.9998
26.0,1.2654,0.15975,0.15694,0.0063,0.0231,0.9998
26.25,1.2566,0.16448,0.16172,0.0031,0.0225,0.9998
26.5,1.2468,0.16938,0.16668,-0.0002,0.0223,0.9998
26.75,1.2389,0.17402,0.17138,-0.0035,0.0221,0.9998
27.0,1.2358,0.17792,0.17533,-0.0064,0.0219,0.9998
27.25,1.2273,0.18275,0.18021,-0.01,0.0216,0.9998
27.5,1.2248,0.18656,0.18406,-0.0129,0.0213,0.9998
27.75,1.216,0.19146,0.18902,-0.0167,0.021,0.9998
28.0,1.2133,0.19528,0.19287,-0.0197,0.0207,0.9998
28.25,1.2042,0.20029,0.19793,-0.0236,0.0203,0.9998
28.5,1.1982,0.20484,0.20252,-0.0273,0.0199,0.9998
28.75,1.1923,0.20939,0.20711,-0.031,0.0195,0.9998
29.0,1.1894,0.21341,0.21118,-0.0344,0.0193,0.9998
29.25,1.1888,0.2169,0.2147,-0.0374,0.0191,0.9998
29.5,1.1892,0.22023,0.21806,-0.0404,0.0189,0.9998
29.75,1.1853,0.22449,0.22237,-0.0441,0.0186,0.9998
30.0,1.185,0.22793,0.22584,-0.0472,0.0182,0.9998
