Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-22.0,-0.9008,0.26237,0.26,0.0872,1.0,0.0071
-21.75,-0.893,0.25922,0.25686,0.0849,1.0,0.0073
-21.5,-0.8853,0.25583,0.25346,0.0825,1.0,0.0074
-21.25,-0.8779,0.25225,0.24987,0.0802,1.0,0.0076
-21.0,-0.8709,0.24836,0.24598,0.0777,1.0,0.0078
-20.75,-0.8646,0.24396,0.24159,0.075,1.0,0.008
-20.5,-0.865,0.23535,0.23297,0.0709,1.0,0.0089
-20.25,-0.8573,0.23228,0.2299,0.0687,1.0,0.009
-20.0,-0.8498,0.22905,0.22667,0.0665,1.0,0.0092
-19.75,-0.8425,0.2257,0.22331,0.0643,1.0,0.0093
-19.5,-0.8359,0.22194,0.21955,0.062,1.0,0.0095
-19.25,-0.9909,0.16632,0.16368,0.0334,1.0,0.013
-19.0,-1.0179,0.15538,0.15261,0.027,1.0,0.013
-18.75,-1.0399,0.14608,0.14319,0.0216,1.0,0.0131
-18.5,-1.0605,0.1374,0.1344,0.0167,1.0,0.0132
-18.25,-1.0806,0.12916,0.12605,0.0122,1.0,0.0132
-18.0,-1.1013,0.12101,0.1178,0.0078,1.0,0.0133
-17.75,-1.1232,0.11281,0.10948,0.0035,1.0,0.0133
-17.5,-1.1456,0.10478,0.10133,-0.0007,1.0,0.0133
-17.25,-1.1687,0.09673,0.09316,-0.0049,1.0,0.0133
-17.0,-1.1916,0.08893,0.08524,-0.009,1.0,0.0134
-16.75,-1.2136,0.08142,0.07758,-0.0129,1.0,0.0134
-16.5,-1.2341,0.07433,0.07036,-0.0166,1.0,0.0134
-16.25,-1.2525,0.06769,0.06357,-0.02,1.0,0.0134
-16.0,-1.2677,0.06163,0.05736,-0.0232,1.0,0.0135
-15.75,-1.2798,0.05617,0.05175,-0.026,1.0,0.0136
-15.5,-1.2888,0.0513,0.04673,-0.0284,1.0,0.0137
-15.25,-1.2954,0.04695,0.04224,-0.0304,1.0,0.0138
-15.0,-1.3022,0.04281,0.03798,-0.0321,1.0,0.0139
-14.75,-1.3056,0.03938,0.03442,-0.0331,1.0,0.0141
-14.5,-1.306,0.03653,0.03147,-0.0335,1.0,0.0143
-14.25,-1.3039,0.03416,0.02898,-0.0334,1.0,0.0145
-14.0,-1.3,0.03214,0.02686,-0.0328,1.0,0.0148
-13.75,-1.2944,0.03042,0.02503,-0.0319,1.0,0.0151
-13.5,-1.2874,0.02893,0.02344,-0.0307,1.0,0.0154
-13.25,-1.2793,0.02761,0.02202,-0.0293,1.0,0.0158
-13.0,-1.2701,0.02645,0.02076,-0.0276,1.0,0.0162
-12.75,-1.2599,0.02542,0.01963,-0.0258,1.0,0.0165
-12.5,-1.25,0.02443,0.01854,-0.0237,1.0,0.0169
-12.25,-1.2401,0.02348,0.01753,-0.0214,1.0,0.0173
-12.0,-1.2261,0.02266,0.01665,-0.0196,1.0,0.0178
-11.75,-1.2096,0.0219,0.01582,-0.0181,1.0,0.0183
-11.5,-1.1919,0.02119,0.01504,-0.0167,1.0,0.0189
-11.25,-1.1734,0.02052,0.01429,-0.0154,1.0,0.0195
-11.0,-1.1539,0.0199,0.01358,-0.0142,1.0,0.0201
-10.75,-1.1351,0.0192,0.01285,-0.0129,1.0,0.0208
-10.5,-1.1148,0.0186,0.01222,-0.0118,1.0,0.0217
-10.25,-1.0938,0.01807,0.01164,-0.0107,1.0,0.0226
-10.0,-1.0723,0.01757,0.01107,-0.0097,1.0,0.0236
-9.75,-1.0513,0.01703,0.01049,-0.0085,1.0,0.0245
-9.5,-1.0301,0.01652,0.00995,-0.0074,1.0,0.0256
-9.25,-1.0085,0.01607,0.00946,-0.0063,1.0,0.0268
-9.0,-0.9865,0.01567,0.00902,-0.0052,1.0,0.0281
-8.75,-0.9655,0.01521,0.00855,-0.0039,1.0,0.0296
-8.5,-0.9442,0.01481,0.00814,-0.0027,1.0,0.0313
-8.25,-0.9225,0.01446,0.00775,-0.0014,1.0,0.033
-8.0,-0.9014,0.01408,0.00735,-0.0001,1.0,0.0348
-7.75,-0.8801,0.01373,0.007,0.0012,1.0,0.0372
-7.5,-0.8585,0.01342,0.00667,0.0025,1.0,0.0396
-7.25,-0.8376,0.01307,0.00633,0.0039,1.0,0.0426
-7.0,-0.8104,0.01277,0.00601,0.0039,0.9989,0.0458
-6.75,-0.7776,0.01239,0.00566,0.0028,0.9965,0.0507
-6.5,-0.7438,0.01206,0.00534,0.0014,0.9942,0.0561
-6.25,-0.7114,0.01174,0.00503,0.0004,0.9912,0.0623
-6.0,-0.6788,0.0114,0.00473,-0.0006,0.9877,0.0703
-5.75,-0.6449,0.01107,0.00445,-0.002,0.9848,0.0795
-5.5,-0.6119,0.01075,0.00418,-0.0031,0.9813,0.0906
-5.25,-0.5813,0.01044,0.00393,-0.0037,0.9756,0.1032
-5.0,-0.5485,0.01013,0.00369,-0.0048,0.971,0.1187
-4.75,-0.5189,0.00984,0.00347,-0.0051,0.9638,0.1355
-4.5,-0.4876,0.00954,0.00324,-0.0058,0.957,0.155
-4.25,-0.4589,0.00925,0.00304,-0.0059,0.9478,0.1768
-4.0,-0.4295,0.00897,0.00285,-0.0062,0.9384,0.1997
-3.75,-0.4017,0.00871,0.00267,-0.006,0.9264,0.2241
-3.5,-0.3745,0.00847,0.00251,-0.0057,0.9131,0.2488
-3.25,-0.3476,0.00825,0.00236,-0.0054,0.8983,0.2749
-3.0,-0.321,0.00804,0.00221,-0.0049,0.8821,0.3017
-2.75,-0.2944,0.00787,0.00208,-0.0045,0.8644,0.3275
-2.5,-0.2679,0.00771,0.00197,-0.004,0.8454,0.3547
-2.25,-0.2414,0.00757,0.00186,-0.0035,0.8253,0.3812
-2.0,-0.2147,0.00746,0.00177,-0.0031,0.8041,0.4077
-1.75,-0.188,0.00736,0.00168,-0.0026,0.7816,0.4341
-1.5,-0.1613,0.00729,0.00161,-0.0022,0.7586,0.4601
-1.25,-0.1345,0.00722,0.00156,-0.0018,0.7354,0.4862
-1.0,-0.1077,0.00717,0.00151,-0.0014,0.7112,0.5118
-0.75,-0.0808,0.00714,0.00147,-0.0011,0.6869,0.5376
-0.5,-0.0539,0.0071,0.00145,-0.0007,0.6621,0.5626
-0.25,-0.0269,0.0071,0.00143,-0.0004,0.6378,0.5878
0.0,-0.0,0.00708,0.00143,-0.0,0.6126,0.6128
0.25,0.027,0.0071,0.00143,0.0004,0.5879,0.6377
0.5,0.0539,0.0071,0.00145,0.0007,0.5626,0.6622
0.75,0.0808,0.00714,0.00147,0.0011,0.5376,0.6869
1.0,0.1077,0.00717,0.00151,0.0014,0.5118,0.7111
1.25,0.1345,0.00722,0.00156,0.0018,0.4866,0.7352
1.5,0.1614,0.00729,0.00161,0.0022,0.4602,0.7587
1.75,0.188,0.00736,0.00168,0.0026,0.4345,0.7817
2.0,0.2147,0.00746,0.00177,0.0031,0.4077,0.8042
2.25,0.2414,0.00758,0.00186,0.0035,0.3808,0.8253
2.5,0.2679,0.00771,0.00197,0.004,0.3547,0.8454
2.75,0.2944,0.00787,0.00208,0.0045,0.3276,0.8645
3.0,0.321,0.00804,0.00221,0.0049,0.3014,0.8821
3.25,0.3476,0.00825,0.00236,0.0054,0.2752,0.8983
3.5,0.3745,0.00847,0.00251,0.0057,0.2486,0.9131
3.75,0.4018,0.00871,0.00267,0.006,0.224,0.9264
4.0,0.4295,0.00897,0.00285,0.0062,0.1996,0.9384
4.25,0.4589,0.00925,0.00304,0.0059,0.1766,0.9478
4.5,0.4876,0.00954,0.00324,0.0058,0.155,0.957
4.75,0.5189,0.00984,0.00347,0.0051,0.1355,0.9637
5.0,0.5485,0.01013,0.00369,0.0048,0.1187,0.971
5.25,0.5813,0.01044,0.00393,0.0037,0.1032,0.9757
5.5,0.6119,0.01075,0.00418,0.0031,0.0906,0.9814
5.75,0.645,0.01107,0.00445,0.002,0.0795,0.9848
6.0,0.6788,0.0114,0.00473,0.0006,0.0703,0.9878
6.25,0.7115,0.01174,0.00503,-0.0005,0.0622,0.9912
6.5,0.7439,0.01206,0.00534,-0.0015,0.0561,0.9942
6.75,0.7776,0.01239,0.00566,-0.0028,0.0507,0.9965
7.0,0.8105,0.01277,0.00601,-0.004,0.0458,0.999
7.25,0.8376,0.01307,0.00633,-0.0038,0.0426,1.0
7.5,0.8585,0.01342,0.00667,-0.0025,0.0396,1.0
7.75,0.8801,0.01373,0.007,-0.0012,0.0372,1.0
8.0,0.9014,0.01408,0.00735,0.0001,0.0349,1.0
8.25,0.9225,0.01446,0.00775,0.0014,0.033,1.0
8.5,0.9442,0.01481,0.00814,0.0027,0.0313,1.0
8.75,0.9655,0.01521,0.00855,0.0039,0.0296,1.0
9.0,0.9865,0.01567,0.00901,0.0052,0.0281,1.0
9.25,1.0085,0.01607,0.00946,0.0063,0.0268,1.0
9.5,1.0302,0.01651,0.00995,0.0074,0.0256,1.0
9.75,1.0514,0.01703,0.01049,0.0085,0.0245,1.0
10.0,1.0724,0.01757,0.01107,0.0096,0.0236,1.0
10.25,1.0939,0.01807,0.01164,0.0107,0.0226,1.0
10.5,1.1149,0.0186,0.01222,0.0118,0.0217,1.0
10.75,1.1352,0.0192,0.01284,0.0129,0.0208,1.0
11.0,1.1541,0.0199,0.01358,0.0142,0.0201,1.0
11.25,1.1736,0.02052,0.01429,0.0154,0.0195,1.0
11.5,1.1922,0.02119,0.01504,0.0167,0.0189,1.0
11.75,1.2099,0.0219,0.01582,0.0181,0.0183,1.0
12.0,1.2265,0.02265,0.01664,0.0195,0.0178,1.0
12.25,1.2406,0.02348,0.01753,0.0213,0.0173,1.0
12.5,1.2506,0.02443,0.01855,0.0236,0.0169,1.0
12.75,1.2605,0.02542,0.01962,0.0256,0.0165,1.0
13.0,1.2709,0.02644,0.02075,0.0275,0.0161,1.0
13.25,1.2802,0.0276,0.02201,0.0291,0.0158,1.0
13.5,1.2884,0.02891,0.02343,0.0306,0.0154,1.0
13.75,1.2954,0.0304,0.02502,0.0318,0.0151,1.0
14.0,1.3011,0.03212,0.02684,0.0327,0.0148,1.0
14.25,1.3051,0.03414,0.02896,0.0332,0.0145,1.0
14.5,1.3073,0.0365,0.03144,0.0333,0.0143,1.0
14.75,1.307,0.03935,0.03439,0.0329,0.0141,1.0
15.0,1.3036,0.0428,0.03796,0.0319,0.0139,1.0
15.25,1.2966,0.04697,0.04225,0.0302,0.0138,1.0
15.5,1.2908,0.05122,0.04665,0.0282,0.0137,1.0
15.75,1.2818,0.0561,0.05168,0.0258,0.0136,1.0
16.0,1.2698,0.06157,0.05731,0.023,0.0135,1.0
16.25,1.2545,0.06764,0.06352,0.0198,0.0134,1.0
16.5,1.2365,0.07425,0.07028,0.0163,0.0134,1.0
16.75,1.2157,0.0814,0.07756,0.0126,0.0134,1.0
17.0,1.1938,0.08889,0.08519,0.0087,0.0133,1.0
17.25,1.1708,0.09671,0.09314,0.0046,0.0133,1.0
17.5,1.1477,0.10477,0.10133,0.0004,0.0133,1.0
17.75,1.1251,0.11286,0.10953,-0.0038,0.0133,1.0
18.0,1.1031,0.12108,0.11787,-0.0082,0.0133,1.0
18.25,1.0824,0.12925,0.12615,-0.0126,0.0132,1.0
18.5,1.0621,0.13754,0.13455,-0.0171,0.0132,1.0
18.75,1.0412,0.14628,0.1434,-0.022,0.0131,1.0
19.0,1.019,0.15568,0.15291,-0.0274,0.013,1.0
19.25,0.9917,0.16669,0.16406,-0.0338,0.0129,1.0
20.0,0.5673,0.19466,0.19253,-0.0294,0.0098,1.0
20.25,0.5691,0.19779,0.19566,-0.0308,0.0096,1.0
20.5,0.5715,0.20072,0.1986,-0.0322,0.0094,1.0
20.75,0.575,0.20329,0.20118,-0.0335,0.0092,1.0
21.0,0.5795,0.20549,0.20338,-0.0347,0.009,1.0
21.25,0.5843,0.20754,0.20544,-0.0359,0.0089,1.0
21.5,0.5802,0.21323,0.21113,-0.0377,0.0083,1.0
21.75,0.5816,0.21681,0.21473,-0.0392,0.0081,1.0
22.0,0.5838,0.22014,0.21806,-0.0406,0.0079,1.0
22.25,0.5863,0.22334,0.22128,-0.0419,0.0078,1.0
22.5,0.589,0.22652,0.22445,-0.0433,0.0077,1.0
22.75,0.592,0.22952,0.22747,-0.0446,0.0076,1.0
23.0,0.5957,0.23221,0.23016,-0.0459,0.0073,1.0
23.25,0.5999,0.23463,0.23259,-0.0472,0.0071,1.0
23.5,0.6045,0.23675,0.23472,-0.0485,0.007,1.0
23.75,0.6093,0.2387,0.23668,-0.0497,0.0069,1.0
24.0,0.6106,0.24268,0.24067,-0.0512,0.0067,1.0
24.25,0.6126,0.24639,0.24438,-0.0526,0.0067,1.0
24.5,0.6151,0.24979,0.24779,-0.0539,0.0066,1.0
24.75,0.618,0.25294,0.25095,-0.0553,0.0066,1.0
25.0,0.6213,0.25582,0.25384,-0.0566,0.0067,1.0
25.25,0.6235,0.25953,0.25756,-0.058,0.0065,1.0
25.5,0.6261,0.26302,0.26105,-0.0594,0.0063,1.0
25.75,0.6291,0.2661,0.26414,-0.0607,0.0063,1.0
26.0,0.6324,0.26897,0.26702,-0.062,0.0065,1.0
26.25,0.6367,0.27091,0.26897,-0.0632,0.0068,1.0
26.5,0.6402,0.27354,0.27161,-0.0645,0.0068,1.0
26.75,0.6432,0.27657,0.27465,-0.0658,0.0068,1.0
27.0,0.646,0.27975,0.27784,-0.0672,0.0068,1.0
27.25,0.6487,0.283,0.2811,-0.0686,0.0068,1.0
27.5,0.6512,0.28633,0.28444,-0.0699,0.0068,1.0
27.75,0.6534,0.29,0.28812,-0.0714,0.0067,1.0
28.0,0.6558,0.29366,0.29179,-0.0728,0.0067,1.0
28.25,0.6582,0.2973,0.29543,-0.0741,0.0064,1.0
28.5,0.661,0.30045,0.2986,-0.0755,0.0059,1.0
28.75,0.6639,0.30333,0.30148,-0.0769,0.0057,1.0
29.0,0.6668,0.30609,0.30425,-0.0782,0.0055,1.0
29.25,0.6697,0.30874,0.30692,-0.0796,0.0053,1.0
29.5,0.6726,0.31127,0.30946,-0.081,0.0052,1.0
29.75,0.6754,0.31365,0.31184,-0.0823,0.0051,1.0
30.0,0.6781,0.31637,0.31457,-0.0837,0.0051,1.0
