Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-21.75,-0.9275,0.26895,0.2674,0.0917,1.0,0.0044
-21.5,-0.9207,0.26405,0.2625,0.0888,1.0,0.0047
-21.25,-0.9174,0.25699,0.25544,0.085,1.0,0.0051
-21.0,-0.9089,0.25358,0.25203,0.0826,1.0,0.0052
-20.75,-0.9003,0.2501,0.24855,0.0802,1.0,0.0053
-20.5,-0.892,0.24646,0.24491,0.0777,1.0,0.0055
-20.25,-0.884,0.24262,0.24106,0.0752,1.0,0.0057
-19.75,-0.8838,0.22771,0.22615,0.067,1.0,0.0069
-19.5,-0.8767,0.22378,0.22222,0.0645,1.0,0.0071
-19.25,-0.8698,0.21976,0.2182,0.062,1.0,0.0073
-19.0,-0.9211,0.1971,0.19546,0.0491,1.0,0.0088
-18.75,-0.9287,0.18966,0.188,0.0445,1.0,0.0091
-18.5,-0.935,0.18279,0.18111,0.0402,1.0,0.0093
-18.25,-0.9449,0.17529,0.17359,0.0355,1.0,0.0095
-18.0,-0.957,0.16758,0.16583,0.0308,1.0,0.0096
-17.75,-0.9709,0.15984,0.15805,0.026,1.0,0.0097
-17.5,-0.9866,0.15199,0.15016,0.0213,1.0,0.0098
-17.25,-1.0044,0.14399,0.14211,0.0165,1.0,0.0098
-17.0,-1.0245,0.13586,0.13393,0.0117,1.0,0.0098
-16.75,-1.0478,0.12749,0.12551,0.0068,1.0,0.0098
-16.5,-1.0737,0.11891,0.11687,0.0018,1.0,0.0098
-16.25,-1.103,0.11013,0.10803,-0.0031,1.0,0.0097
-16.0,-1.1342,0.10124,0.09908,-0.0081,1.0,0.0097
-15.75,-1.1667,0.09245,0.0902,-0.013,1.0,0.0096
-15.5,-1.1994,0.08373,0.0814,-0.0178,1.0,0.0096
-15.25,-1.2305,0.07538,0.07296,-0.0224,1.0,0.0095
-15.0,-1.2584,0.06745,0.06493,-0.0269,1.0,0.0095
-14.75,-1.2828,0.06007,0.05743,-0.0312,1.0,0.0095
-14.5,-1.3031,0.05331,0.05053,-0.0352,1.0,0.0095
-14.25,-1.3188,0.04732,0.0444,-0.0387,1.0,0.0095
-14.0,-1.3306,0.0421,0.03903,-0.0415,1.0,0.0096
-13.75,-1.3386,0.03768,0.03446,-0.0433,1.0,0.0097
-13.5,-1.3434,0.034,0.03061,-0.0441,1.0,0.0099
-13.25,-1.3455,0.03093,0.02739,-0.044,1.0,0.01
-13.0,-1.3448,0.02843,0.02473,-0.0431,1.0,0.0102
-12.75,-1.3419,0.02635,0.0225,-0.0415,1.0,0.0104
-12.5,-1.3367,0.02462,0.02062,-0.0393,1.0,0.0106
-12.25,-1.3292,0.02318,0.01904,-0.0368,1.0,0.0109
-12.0,-1.3198,0.02196,0.01768,-0.034,1.0,0.0111
-11.75,-1.3097,0.02086,0.01647,-0.0309,1.0,0.0114
-11.5,-1.2958,0.01992,0.01543,-0.0281,1.0,0.0117
-11.25,-1.2775,0.01906,0.01447,-0.0259,1.0,0.0121
-11.0,-1.2573,0.01829,0.0136,-0.0239,1.0,0.0126
-10.75,-1.236,0.01758,0.01279,-0.0219,1.0,0.0131
-10.5,-1.2138,0.01691,0.01203,-0.02,1.0,0.0136
-10.25,-1.1914,0.01625,0.01129,-0.0182,1.0,0.0141
-10.0,-1.1685,0.01564,0.01062,-0.0164,1.0,0.0147
-9.75,-1.1451,0.0151,0.01002,-0.0146,1.0,0.0153
-9.5,-1.1217,0.01462,0.00947,-0.0128,1.0,0.016
-9.25,-1.0984,0.01418,0.00897,-0.011,1.0,0.0166
-9.0,-1.0761,0.01372,0.00847,-0.009,1.0,0.0175
-8.75,-1.0535,0.01331,0.00802,-0.007,1.0,0.0185
-8.5,-1.0219,0.01288,0.00755,-0.0069,0.9986,0.0196
-8.25,-0.9878,0.01245,0.00708,-0.0072,0.9966,0.0207
-8.0,-0.9532,0.01203,0.00664,-0.0078,0.9948,0.0222
-7.75,-0.9185,0.01166,0.00624,-0.0083,0.9929,0.0237
-7.5,-0.886,0.01129,0.00585,-0.0084,0.9892,0.0258
-7.25,-0.8523,0.01095,0.0055,-0.0088,0.9855,0.0278
-7.0,-0.8185,0.01062,0.00516,-0.0092,0.9818,0.03
-6.75,-0.7871,0.01033,0.00486,-0.0091,0.9755,0.0326
-6.5,-0.7545,0.01002,0.00455,-0.0093,0.9696,0.036
-6.25,-0.7245,0.00977,0.00429,-0.009,0.9608,0.039
-6.0,-0.6948,0.0095,0.00402,-0.0085,0.9515,0.0432
-5.75,-0.666,0.00927,0.00378,-0.0079,0.9402,0.0479
-5.5,-0.6376,0.00905,0.00355,-0.0073,0.927,0.0529
-5.25,-0.6093,0.00883,0.00331,-0.0066,0.9128,0.0595
-5.0,-0.5809,0.00863,0.0031,-0.0059,0.8972,0.0669
-4.75,-0.5524,0.00846,0.0029,-0.0054,0.8802,0.0747
-4.5,-0.5239,0.00828,0.00271,-0.0048,0.8618,0.0849
-4.25,-0.4953,0.00812,0.00252,-0.0043,0.8422,0.096
-4.0,-0.4667,0.00796,0.00235,-0.0038,0.8222,0.1096
-3.75,-0.4379,0.0078,0.00218,-0.0034,0.801,0.125
-3.5,-0.4092,0.00765,0.00203,-0.003,0.7788,0.1419
-3.25,-0.3805,0.00751,0.00189,-0.0026,0.7567,0.1611
-3.0,-0.3515,0.00738,0.00177,-0.0023,0.7339,0.1809
-2.75,-0.3226,0.00726,0.00165,-0.002,0.7106,0.2019
-2.5,-0.2936,0.00715,0.00155,-0.0017,0.6877,0.2245
-2.25,-0.2644,0.00704,0.00145,-0.0014,0.6645,0.247
-2.0,-0.2353,0.00695,0.00137,-0.0012,0.6418,0.2704
-1.75,-0.206,0.00687,0.0013,-0.001,0.619,0.2942
-1.5,-0.1767,0.0068,0.00124,-0.0008,0.5953,0.3185
-1.25,-0.1474,0.00675,0.00119,-0.0007,0.5727,0.3422
-1.0,-0.1179,0.00669,0.00115,-0.0005,0.5507,0.3661
-0.75,-0.0885,0.00666,0.00112,-0.0004,0.5273,0.3895
-0.5,-0.059,0.00663,0.0011,-0.0002,0.5049,0.4128
-0.25,-0.0295,0.00661,0.00108,-0.0001,0.4823,0.4359
0.0,-0.0,0.00661,0.00108,-0.0,0.4584,0.4586
0.25,0.0295,0.00661,0.00108,0.0001,0.4361,0.4816
0.5,0.0591,0.00663,0.0011,0.0002,0.413,0.5048
0.75,0.0885,0.00666,0.00112,0.0004,0.3896,0.5272
1.0,0.118,0.00669,0.00115,0.0005,0.3659,0.5503
1.5,0.1767,0.0068,0.00124,0.0008,0.3181,0.5955
1.75,0.206,0.00687,0.0013,0.001,0.294,0.6191
2.0,0.2353,0.00695,0.00137,0.0012,0.2709,0.6414
2.25,0.2644,0.00704,0.00145,0.0014,0.2468,0.6649
2.5,0.2936,0.00715,0.00155,0.0017,0.2245,0.6877
2.75,0.3226,0.00726,0.00165,0.002,0.2017,0.7107
3.0,0.3515,0.00738,0.00177,0.0023,0.181,0.7338
3.25,0.3805,0.00751,0.00189,0.0026,0.1611,0.7565
3.5,0.4092,0.00765,0.00203,0.003,0.1419,0.7788
3.75,0.4379,0.0078,0.00218,0.0034,0.125,0.8012
4.0,0.4667,0.00796,0.00235,0.0038,0.1096,0.8222
4.25,0.4953,0.00812,0.00252,0.0043,0.0959,0.8424
4.5,0.5239,0.00828,0.00271,0.0048,0.0848,0.8617
4.75,0.5524,0.00846,0.0029,0.0054,0.0749,0.8802
5.0,0.5809,0.00863,0.0031,0.0059,0.0669,0.8971
5.25,0.6093,0.00883,0.00331,0.0066,0.0595,0.9127
5.5,0.6376,0.00905,0.00355,0.0073,0.0529,0.927
5.75,0.6661,0.00927,0.00377,0.0079,0.0479,0.9401
6.0,0.6949,0.0095,0.00402,0.0085,0.0432,0.9514
6.25,0.7245,0.00977,0.00429,0.009,0.039,0.9609
6.5,0.7545,0.01002,0.00455,0.0093,0.036,0.9697
6.75,0.7871,0.01033,0.00485,0.0091,0.0327,0.9756
7.0,0.8185,0.01062,0.00516,0.0092,0.03,0.9818
7.25,0.8523,0.01095,0.0055,0.0088,0.0278,0.9856
7.5,0.8861,0.01129,0.00585,0.0084,0.0258,0.9892
7.75,0.9186,0.01166,0.00624,0.0083,0.0237,0.9929
8.0,0.9533,0.01203,0.00664,0.0077,0.0222,0.9948
8.25,0.9879,0.01245,0.00708,0.0072,0.0207,0.9966
8.5,1.022,0.01288,0.00755,0.0068,0.0196,0.9986
8.75,1.0535,0.0133,0.00802,0.007,0.0185,1.0
9.0,1.076,0.01372,0.00847,0.009,0.0175,1.0
9.25,1.0984,0.01417,0.00896,0.011,0.0166,1.0
9.5,1.1217,0.01462,0.00947,0.0128,0.016,1.0
9.75,1.1452,0.0151,0.01002,0.0146,0.0153,1.0
10.0,1.1686,0.01564,0.01062,0.0164,0.0147,1.0
10.25,1.1916,0.01625,0.01129,0.0182,0.0141,1.0
10.5,1.214,0.01691,0.01203,0.02,0.0136,1.0
10.75,1.2362,0.01758,0.01279,0.0219,0.0131,1.0
11.0,1.2576,0.01829,0.0136,0.0238,0.0126,1.0
11.25,1.2778,0.01906,0.01447,0.0259,0.0121,1.0
11.5,1.2961,0.01993,0.01543,0.0281,0.0117,1.0
11.75,1.3102,0.02087,0.01647,0.0308,0.0114,1.0
12.0,1.3204,0.02196,0.01768,0.0339,0.0111,1.0
12.25,1.3298,0.02318,0.01904,0.0367,0.0109,1.0
12.5,1.3374,0.02462,0.02063,0.0392,0.0106,1.0
12.75,1.3427,0.02635,0.0225,0.0414,0.0104,1.0
13.0,1.3457,0.02843,0.02474,0.043,0.0102,1.0
13.25,1.3465,0.03093,0.02739,0.0439,0.01,1.0
13.5,1.3445,0.03399,0.03061,0.044,0.0099,1.0
13.75,1.3396,0.03769,0.03447,0.0431,0.0097,1.0
14.0,1.3319,0.0421,0.03903,0.0413,0.0096,1.0
14.25,1.32,0.04734,0.04443,0.0385,0.0095,1.0
14.5,1.3045,0.05332,0.05055,0.035,0.0095,1.0
14.75,1.2843,0.06009,0.05745,0.031,0.0095,1.0
15.0,1.2598,0.06751,0.06499,0.0266,0.0095,1.0
15.25,1.2316,0.07549,0.07307,0.0221,0.0095,1.0
15.5,1.201,0.08378,0.08146,0.0175,0.0095,1.0
15.75,1.1681,0.09254,0.0903,0.0126,0.0096,1.0
16.0,1.1355,0.10136,0.09919,0.0078,0.0097,1.0
16.25,1.1041,0.11029,0.10819,0.0027,0.0097,1.0
16.5,1.075,0.11904,0.117,-0.0022,0.0098,1.0
16.75,1.0489,0.12768,0.1257,-0.0072,0.0098,1.0
17.0,1.0256,0.13605,0.13412,-0.0121,0.0098,1.0
17.25,1.0054,0.1442,0.14232,-0.0169,0.0098,1.0
17.5,0.9878,0.15219,0.15035,-0.0216,0.0097,1.0
17.75,0.972,0.16007,0.15828,-0.0264,0.0097,1.0
18.0,0.9581,0.16783,0.16608,-0.0311,0.0096,1.0
18.25,0.9459,0.17559,0.17388,-0.0359,0.0094,1.0
18.5,0.9358,0.18314,0.18146,-0.0406,0.0093,1.0
18.75,0.929,0.19021,0.18855,-0.045,0.0091,1.0
19.0,0.9222,0.19743,0.19579,-0.0495,0.0088,1.0
19.75,0.885,0.22821,0.22665,-0.0674,0.0069,1.0
